open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1721519700000,3521.08000000,3521.09000000,3516.52000000,3517.50000000,530.10510000,1721519999999,1865142.83575800,1331,155.19680000,545918.62194500,0
1721520000000,3517.50000000,3520.41000000,3515.88000000,3517.80000000,984.44660000,1721520299999,3462685.29493300,1889,521.70560000,1834967.43784200,0
1721520300000,3517.79000000,3519.00000000,3516.85000000,3518.99000000,168.33090000,1721520599999,592205.64191400,1067,59.43370000,209088.35338600,0
1721520600000,3518.99000000,3521.80000000,3517.80000000,3521.80000000,286.26480000,1721520899999,1007379.58922200,1183,203.11050000,714756.08172000,0
1721520900000,3521.80000000,3528.80000000,3521.79000000,3527.06000000,612.67150000,1721521199999,2159948.66125200,3083,304.24490000,1072638.72113200,0
1721521200000,3527.07000000,3527.43000000,3523.39000000,3523.39000000,226.98170000,1721521499999,800255.91494600,1342,55.71030000,196414.03140200,0
1721521500000,3523.39000000,3524.00000000,3522.71000000,3522.98000000,233.75190000,1721521799999,823574.91158000,1038,70.27460000,247594.99545900,0
1721521800000,3522.97000000,3522.98000000,3518.54000000,3518.60000000,391.86240000,1721522099999,1379903.50558700,2181,138.38070000,487263.70378900,0
1721522100000,3518.61000000,3518.61000000,3512.34000000,3512.35000000,419.98560000,1721522399999,1476369.55127000,2301,81.22990000,285422.42732900,0
1721522400000,3512.35000000,3513.34000000,3509.10000000,3511.06000000,291.67390000,1721522699999,1023988.33404000,2052,128.60200000,451451.32713300,0
1721522700000,3511.05000000,3513.93000000,3510.00000000,3510.75000000,347.27140000,1721522999999,1219590.17392100,2364,139.65340000,490433.43799600,0
1721523000000,3510.75000000,3510.76000000,3505.81000000,3505.82000000,540.62300000,1721523299999,1896445.21501800,4615,195.94760000,687283.25542900,0
1721523300000,3505.82000000,3507.91000000,3503.70000000,3507.90000000,545.08080000,1721523599999,1911062.65175100,2182,308.49600000,1081619.46997700,0
1721523600000,3507.89000000,3509.97000000,3507.89000000,3508.32000000,199.31970000,1721523899999,699426.59454000,1297,91.41770000,320771.50718900,0
1721523900000,3508.32000000,3511.00000000,3507.10000000,3510.00000000,201.40050000,1721524199999,706762.08465600,1684,83.95890000,294655.53091700,0
1721524200000,3510.00000000,3511.19000000,3510.00000000,3510.84000000,73.70340000,1721524499999,258748.25097100,982,43.29520000,151991.39957000,0
1721524500000,3510.83000000,3513.55000000,3510.83000000,3513.09000000,145.06100000,1721524799999,509551.89167300,1025,79.23650000,278315.17037200,0
1721524800000,3513.08000000,3519.53000000,3513.08000000,3517.05000000,412.22730000,1721525099999,1449460.80846600,2344,186.26000000,654886.42332400,0
1721525100000,3517.05000000,3517.62000000,3513.40000000,3513.78000000,242.48830000,1721525399999,852467.63974900,1299,82.67400000,290595.73330400,0
1721525400000,3513.78000000,3514.93000000,3512.83000000,3513.22000000,126.78810000,1721525699999,445513.25794100,1088,44.31100000,155712.77652000,0
1721525700000,3513.23000000,3514.60000000,3512.42000000,3514.60000000,511.96500000,1721525999999,1798983.44054300,1407,226.01580000,794180.10719500,0
1721526000000,3514.59000000,3519.66000000,3514.59000000,3518.96000000,635.06140000,1721526299999,2233842.40033400,2130,514.34200000,1809173.63427300,0
1721526300000,3518.96000000,3523.09000000,3517.60000000,3520.40000000,368.98580000,1721526599999,1298656.23166200,2416,141.82720000,499252.20175300,0
1721526600000,3520.41000000,3521.18000000,3518.21000000,3518.42000000,207.08140000,1721526899999,728782.84426500,1194,102.18070000,359604.92723600,0
1721526900000,3518.42000000,3518.43000000,3515.98000000,3515.99000000,193.01910000,1721527199999,678789.63557100,1202,62.59000000,220099.86584000,0
1721527200000,3515.98000000,3517.99000000,3514.91000000,3516.66000000,230.35910000,1721527499999,809883.89377200,1346,139.11130000,489058.86294600,0
1721527500000,3516.66000000,3518.80000000,3516.13000000,3516.94000000,212.11110000,1721527799999,746090.30345000,1765,69.93610000,245956.05040300,0
1721527800000,3516.93000000,3517.24000000,3516.00000000,3516.00000000,249.61980000,1721528099999,877847.27699500,3444,64.84780000,228055.80383000,0
1721528100000,3516.00000000,3518.59000000,3515.94000000,3517.81000000,188.89770000,1721528399999,664433.80969700,1295,86.56340000,304483.85848000,0
1721528400000,3517.81000000,3519.93000000,3517.30000000,3518.97000000,142.24890000,1721528699999,500567.26921500,855,62.09850000,218518.60112400,0
1721528700000,3518.97000000,3518.97000000,3517.39000000,3518.13000000,87.02310000,1721528999999,306153.40921100,742,31.17000000,109662.13724100,0
1721529000000,3518.13000000,3518.13000000,3516.45000000,3517.33000000,82.73060000,1721529299999,290988.78554800,830,42.43080000,149241.23026000,0
1721529300000,3517.34000000,3519.80000000,3517.10000000,3519.58000000,158.26030000,1721529599999,556928.66412000,728,76.84990000,270411.53234500,0
1721529600000,3519.59000000,3522.00000000,3519.58000000,3521.99000000,481.03880000,1721529899999,1693543.10634200,982,272.44210000,959152.59252100,0
1721529900000,3522.00000000,3522.45000000,3516.00000000,3517.17000000,203.34070000,1721530199999,715589.80332000,1422,114.11930000,401574.50197100,0
1721530200000,3517.17000000,3517.58000000,3515.80000000,3516.80000000,219.24790000,1721530499999,770949.86931600,1023,140.10230000,492619.68131700,0
1721530500000,3516.80000000,3516.80000000,3514.12000000,3514.25000000,308.13770000,1721530799999,1083160.33147000,968,62.65050000,220233.77057500,0
1721530800000,3514.25000000,3514.80000000,3511.74000000,3514.20000000,802.12570000,1721531099999,2818261.00737100,2321,200.01730000,702725.08876700,0
1721531100000,3514.19000000,3516.29000000,3514.19000000,3516.20000000,165.95420000,1721531399999,583363.96014300,1164,138.32940000,486251.78879800,0
1721531400000,3516.20000000,3517.81000000,3516.20000000,3517.81000000,151.29590000,1721531699999,532084.37818300,660,102.25100000,359608.08539800,0
1721531700000,3517.81000000,3520.00000000,3517.80000000,3520.00000000,276.92640000,1721531999999,974637.23072000,1111,96.10310000,338215.62238800,0
1721532000000,3519.99000000,3520.55000000,3517.13000000,3517.14000000,206.06090000,1721532299999,725195.59759200,709,110.25790000,388064.82385200,0
1721532300000,3517.13000000,3517.80000000,3514.00000000,3514.00000000,172.56630000,1721532599999,606719.43390200,905,83.28500000,292812.10700500,0
1721532600000,3514.01000000,3514.80000000,3512.00000000,3512.00000000,280.55890000,1721532899999,985704.47333300,1361,94.77060000,332953.10418000,0
1721532900000,3512.01000000,3514.13000000,3510.23000000,3514.12000000,249.16040000,1721533199999,874894.76106300,1524,115.87310000,406902.83108200,0
1721533200000,3514.13000000,3514.13000000,3512.65000000,3513.75000000,92.74410000,1721533499999,325877.39559200,878,51.06330000,179421.61938600,0
1721533500000,3513.75000000,3514.06000000,3513.01000000,3513.60000000,92.00370000,1721533799999,323264.70436600,755,54.93550000,193020.16282600,0
1721533800000,3513.60000000,3513.93000000,3512.00000000,3513.41000000,134.21370000,1721534099999,471421.70676500,837,77.81460000,273326.79833200,0
1721534100000,3513.41000000,3513.41000000,3510.46000000,3510.47000000,55.26330000,1721534399999,194064.39907600,643,11.90360000,41796.89776100,0
1721534400000,3510.47000000,3510.47000000,3507.73000000,3509.60000000,336.27060000,1721534699999,1179892.46520400,1263,89.51650000,314117.52453200,0
1721534700000,3509.60000000,3512.27000000,3509.59000000,3509.78000000,291.69140000,1721534999999,1024115.11206100,1022,215.55330000,756761.63973900,0
1721535000000,3509.78000000,3510.48000000,3508.99000000,3510.48000000,88.14870000,1721535299999,309385.08243500,653,40.95710000,143745.99219100,0
1721535300000,3510.48000000,3513.17000000,3510.32000000,3513.17000000,152.49460000,1721535599999,535513.18442300,1089,112.04820000,393476.21063100,0
1721535600000,3513.17000000,3513.60000000,3512.22000000,3512.23000000,233.01820000,1721535899999,818613.46867600,945,131.48180000,461894.03578600,0
1721535900000,3512.23000000,3512.23000000,3511.26000000,3511.65000000,133.84530000,1721536199999,470031.41197500,921,55.45290000,194735.96921900,0
1721536200000,3511.65000000,3511.66000000,3508.25000000,3508.90000000,162.00420000,1721536499999,568528.29305300,1568,65.52650000,229947.97175100,0
1721536500000,3508.90000000,3508.90000000,3506.65000000,3506.84000000,251.71540000,1721536799999,882837.02485100,1085,62.14680000,217971.51681400,0
1721536800000,3506.84000000,3510.97000000,3506.84000000,3508.88000000,307.16930000,1721537099999,1077986.34734900,1317,235.46180000,826284.87980600,0
1721537100000,3508.88000000,3509.31000000,3508.38000000,3508.38000000,87.87130000,1721537399999,308331.53016200,603,22.80880000,80032.31641600,0
1721537400000,3508.38000000,3508.39000000,3504.39000000,3504.45000000,621.11500000,1721537699999,2177271.22868800,1459,60.77460000,213013.91199900,0
1721537700000,3504.45000000,3505.60000000,3503.48000000,3504.87000000,189.28110000,1721537999999,663378.91316900,1225,81.36010000,285141.53530600,0
1721538000000,3504.87000000,3505.99000000,3499.58000000,3500.21000000,755.76550000,1721538299999,2646111.57952700,3184,122.56770000,429267.99348300,0
1721538300000,3500.20000000,3500.78000000,3494.00000000,3496.99000000,794.63960000,1721538599999,2779413.41068200,3255,177.54160000,620969.32851400,0
1721538600000,3497.00000000,3501.80000000,3495.58000000,3499.22000000,364.42250000,1721538899999,1275277.05550400,2118,153.99020000,538865.50203200,0
1721538900000,3499.21000000,3504.96000000,3499.21000000,3504.96000000,158.64960000,1721539199999,555759.85620900,1594,109.58970000,383863.44347000,0
1721539200000,3504.95000000,3505.72000000,3504.14000000,3505.64000000,98.38780000,1721539499999,344883.75736700,1038,66.33050000,232509.73763500,0
1721539500000,3505.64000000,3505.64000000,3500.99000000,3501.38000000,305.83420000,1721539799999,1071105.51319200,1569,81.01720000,283684.65757900,0
1721539800000,3501.38000000,3505.24000000,3501.38000000,3504.38000000,457.13190000,1721540099999,1601639.64905200,1507,181.18100000,634761.31536200,0
1721540100000,3504.39000000,3505.24000000,3502.74000000,3503.51000000,94.52910000,1721540399999,331244.71121800,938,49.16270000,172264.57729500,0
1721540400000,3503.51000000,3503.71000000,3501.67000000,3502.88000000,147.18010000,1721540699999,515540.14304100,1229,82.69700000,289671.42806800,0
1721540700000,3502.87000000,3503.98000000,3501.21000000,3501.21000000,167.69980000,1721540999999,587412.63453700,1218,50.65620000,177450.52961200,0
1721541000000,3501.22000000,3502.78000000,3499.43000000,3502.62000000,148.78650000,1721541299999,520929.89291900,1600,54.31990000,190184.21687400,0
1721541300000,3502.61000000,3502.62000000,3500.55000000,3501.00000000,98.66990000,1721541599999,345468.56419500,852,32.84140000,114971.51253800,0
1721541600000,3500.99000000,3503.74000000,3500.99000000,3501.51000000,140.16930000,1721541899999,490905.23570800,1174,50.92280000,178348.27455800,0
1721541900000,3501.50000000,3502.22000000,3497.08000000,3497.09000000,253.18110000,1721542199999,885866.21995000,1770,97.29960000,340462.71463800,0
1721542200000,3497.09000000,3500.18000000,3495.20000000,3500.18000000,290.11640000,1721542499999,1014512.18722400,1412,181.86870000,636016.79395600,0
1721542500000,3500.17000000,3500.17000000,3484.77000000,3488.99000000,3116.46160000,1721542799999,10879170.97191100,7669,807.41100000,2817883.94994500,0
1721542800000,3489.00000000,3493.68000000,3489.00000000,3492.54000000,980.37190000,1721543099999,3422716.46371800,2526,425.84820000,1486460.95256400,0
1721543100000,3492.55000000,3492.55000000,3491.00000000,3492.17000000,175.78870000,1721543399999,613859.42277000,856,67.91330000,237143.74081600,0
1721543400000,3492.17000000,3492.17000000,3483.38000000,3487.28000000,1131.75890000,1721543699999,3947034.05708700,5148,400.77440000,1397612.64036700,0
1721543700000,3487.29000000,3488.91000000,3484.06000000,3487.97000000,462.07450000,1721543999999,1610937.07729300,2732,187.52370000,653774.14061100,0
1721544000000,3487.97000000,3490.34000000,3487.97000000,3490.15000000,187.85480000,1721544299999,655416.74360600,1417,115.33430000,402387.31225100,0
1721544300000,3490.14000000,3490.15000000,3484.00000000,3484.67000000,367.76070000,1721544599999,1282120.05585700,2304,154.30480000,537928.38890300,0
1721544600000,3484.67000000,3487.39000000,3484.21000000,3486.22000000,200.48400000,1721544899999,698810.42969300,1471,110.97450000,386807.66334000,0
1721544900000,3486.22000000,3487.05000000,3484.27000000,3487.04000000,253.96090000,1721545199999,885300.12799000,1137,126.44260000,440793.00373500,0
1721545200000,3487.04000000,3489.78000000,3476.60000000,3488.61000000,3692.07580000,1721545499999,12853628.14194100,7541,613.56780000,2136469.87578600,0
1721545500000,3488.60000000,3490.25000000,3484.07000000,3484.95000000,795.42720000,1721545799999,2773919.38777900,3320,306.32290000,1068116.24842300,0
1721545800000,3484.95000000,3487.33000000,3482.19000000,3485.21000000,230.70950000,1721546099999,803934.33497400,1946,112.28800000,391302.99581900,0
1721546100000,3485.21000000,3489.60000000,3485.20000000,3488.57000000,271.55400000,1721546399999,947110.17374300,2049,168.93720000,589156.86889500,0
1721546400000,3488.56000000,3489.00000000,3483.00000000,3486.62000000,310.52920000,1721546699999,1082470.88130100,2126,154.83600000,539692.10047000,0
1721546700000,3486.62000000,3486.63000000,3484.41000000,3484.75000000,140.71130000,1721546999999,490402.34747900,917,56.69700000,197611.95629100,0
1721547000000,3484.76000000,3486.77000000,3483.17000000,3486.52000000,567.01960000,1721547299999,1976094.57861500,2615,251.60890000,876851.37606200,0
1721547300000,3486.52000000,3486.52000000,3485.00000000,3486.09000000,213.87680000,1721547599999,745485.98947900,1133,71.49980000,249220.35919200,0
1721547600000,3486.10000000,3489.07000000,3486.10000000,3486.49000000,276.83810000,1721547899999,965596.26300000,1577,112.69160000,393024.64949000,0
1721547900000,3486.49000000,3487.79000000,3485.96000000,3486.14000000,262.15190000,1721548199999,913984.82115200,1936,146.19690000,509680.53678000,0
1721548200000,3486.14000000,3489.75000000,3485.16000000,3489.74000000,809.17440000,1721548499999,2821212.45205800,1708,566.07070000,1973531.17109100,0
1721548500000,3489.75000000,3489.75000000,3485.00000000,3485.01000000,830.80520000,1721548799999,2897508.70063600,1782,92.01020000,320721.24545500,0
1721548800000,3485.00000000,3489.46000000,3483.80000000,3489.46000000,345.58180000,1721549099999,1204649.05193800,1590,201.11110000,701032.84566600,0
