open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1721462417000,3487.38000000,3487.38000000,3487.38000000,3487.38000000,0.00000000,1721462417999,0.00000000,0,0.00000000,0.00000000,0
1721462418000,3487.39000000,3487.39000000,3487.02000000,3487.02000000,1.37520000,1721462418999,4795.80003400,19,0.00760000,26.50416400,0
1721462419000,3487.02000000,3487.02000000,3487.02000000,3487.02000000,0.00000000,1721462419999,0.00000000,0,0.00000000,0.00000000,0
1721462420000,3487.03000000,3487.03000000,3487.02000000,3487.02000000,3.48250000,1721462420999,12143.54720700,19,0.00570000,19.87607100,0
1721462421000,3487.02000000,3487.02000000,3487.02000000,3487.02000000,0.00000000,1721462421999,0.00000000,0,0.00000000,0.00000000,0
1721462422000,3487.03000000,3487.03000000,3487.02000000,3487.02000000,0.13720000,1721462422999,478.42045300,4,0.13090000,456.45222700,0
1721462423000,3487.02000000,3487.03000000,3487.02000000,3487.03000000,0.36270000,1721462423999,1264.74576700,4,0.36130000,1259.86393900,0
1721462424000,3487.02000000,3487.03000000,3487.02000000,3487.03000000,1.88720000,1721462424999,6580.70448500,16,0.03410000,118.90772300,0
1721462425000,3487.02000000,3487.02000000,3487.02000000,3487.02000000,1.75560000,1721462425999,6121.81231200,1,0.00000000,0.00000000,0
1721462426000,3487.03000000,3487.03000000,3487.03000000,3487.03000000,0.04090000,1721462426999,142.61952700,2,0.04090000,142.61952700,0
1721462427000,3487.02000000,3487.03000000,3487.02000000,3487.03000000,0.12080000,1721462427999,421.23207300,3,0.00570000,19.87607100,0
1721462428000,3487.02000000,3487.03000000,3487.02000000,3487.03000000,0.03620000,1721462428999,126.23019700,2,0.00730000,25.45531900,0
1721462429000,3487.02000000,3487.03000000,3487.02000000,3487.03000000,0.75120000,1721462429999,2619.45093600,2,0.15120000,527.23893600,0
1721462430000,3487.03000000,3487.03000000,3487.03000000,3487.03000000,0.08090000,1721462430999,282.10072700,2,0.08090000,282.10072700,0
1721462431000,3487.03000000,3487.03000000,3487.02000000,3487.03000000,0.17150000,1721462431999,598.02557100,3,0.16410000,572.22162300,0
1721462432000,3487.02000000,3487.02000000,3487.02000000,3487.02000000,0.14310000,1721462432999,498.99256200,2,0.00000000,0.00000000,0
1721462433000,3487.03000000,3487.03000000,3487.02000000,3487.03000000,3.61200000,1721462433999,12595.11731500,10,0.10750000,374.85572500,0
1721462434000,3487.02000000,3487.03000000,3487.02000000,3487.03000000,5.54830000,1721462434999,19347.03335300,17,0.02870000,100.07776100,0
1721462435000,3487.02000000,3487.03000000,3487.02000000,3487.03000000,1.50340000,1721462435999,5242.38686400,10,0.09960000,347.30818800,0
1721462436000,3487.03000000,3487.03000000,3487.02000000,3487.03000000,0.81500000,1721462436999,2841.92942500,17,0.81250000,2833.21187500,0
1721462437000,3487.03000000,3487.39000000,3487.03000000,3487.39000000,6.72640000,1721462437999,23455.45627000,82,6.72640000,23455.45627000,0
1721462438000,3487.39000000,3488.14000000,3487.39000000,3488.14000000,25.17840000,1721462438999,87814.61367500,182,20.41920000,71214.61486700,0
1721462439000,3488.14000000,3488.20000000,3488.14000000,3488.20000000,1.19040000,1721462439999,4152.29593800,39,1.19040000,4152.29593800,0
1721462440000,3488.20000000,3488.40000000,3488.20000000,3488.40000000,3.10040000,1721462440999,10815.42826100,29,3.08650000,10766.93964000,0
1721462441000,3488.39000000,3488.39000000,3488.39000000,3488.39000000,1.02020000,1721462441999,3558.85547800,2,0.00000000,0.00000000,0
1721462442000,3488.39000000,3488.59000000,3488.39000000,3488.59000000,1.69750000,1721462442999,5921.75482100,17,1.63160000,5691.86694000,0
1721462443000,3488.59000000,3488.59000000,3488.59000000,3488.59000000,0.00000000,1721462443999,0.00000000,0,0.00000000,0.00000000,0
1721462444000,3488.60000000,3488.60000000,3488.59000000,3488.59000000,1.72270000,1721462444999,6009.79433600,3,0.03430000,119.65898000,0
1721462445000,3488.59000000,3488.60000000,3488.59000000,3488.60000000,1.49750000,1721462445999,5224.16852500,2,0.50000000,1744.30000000,0
1721462446000,3488.60000000,3488.60000000,3488.60000000,3488.60000000,0.00500000,1721462446999,17.44300000,1,0.00500000,17.44300000,0
1721462447000,3488.60000000,3488.60000000,3488.60000000,3488.60000000,0.00000000,1721462447999,0.00000000,0,0.00000000,0.00000000,0
1721462448000,3488.60000000,3488.61000000,3488.60000000,3488.61000000,17.91030000,1721462448999,62481.88701600,21,17.91030000,62481.88701600,0
1721462449000,3488.60000000,3488.61000000,3488.60000000,3488.61000000,1.06390000,1721462449999,3711.52155500,2,0.00150000,5.23291500,0
1721462450000,3488.61000000,3488.75000000,3488.61000000,3488.75000000,2.48910000,1721462450999,8683.49966900,29,2.48910000,8683.49966900,0
1721462451000,3488.74000000,3488.74000000,3488.74000000,3488.74000000,3.58050000,1721462451999,12491.43357000,1,0.00000000,0.00000000,0
1721462452000,3488.74000000,3488.74000000,3488.74000000,3488.74000000,0.00000000,1721462452999,0.00000000,0,0.00000000,0.00000000,0
1721462453000,3488.75000000,3488.75000000,3487.80000000,3487.80000000,81.62770000,1721462453999,284756.57377000,92,0.00810000,28.25887500,0
1721462454000,3488.13000000,3488.13000000,3488.12000000,3488.13000000,0.01740000,1721462454999,60.69340000,4,0.01120000,39.06705600,0
1721462455000,3488.13000000,3488.13000000,3488.13000000,3488.13000000,0.00160000,1721462455999,5.58100800,1,0.00160000,5.58100800,0
1721462456000,3488.12000000,3488.12000000,3488.12000000,3488.12000000,0.99760000,1721462456999,3479.74851200,2,0.00000000,0.00000000,0
1721462457000,3488.13000000,3488.13000000,3488.12000000,3488.12000000,0.00780000,1721462457999,27.20739300,2,0.00570000,19.88234100,0
1721462458000,3488.13000000,3488.13000000,3488.13000000,3488.13000000,0.00290000,1721462458999,10.11557700,1,0.00290000,10.11557700,0
1721462459000,3488.13000000,3488.13000000,3488.12000000,3488.13000000,5.22320000,1721462459999,18219.16116300,10,1.27790000,4457.48132700,0
1721462460000,3488.13000000,3488.13000000,3488.12000000,3488.12000000,4.84060000,1721462460999,16884.63744300,6,4.37710000,15267.89382300,0
1721462461000,3488.13000000,3488.13000000,3488.13000000,3488.13000000,0.05650000,1721462461999,197.07934500,4,0.05650000,197.07934500,0
1721462462000,3488.13000000,3488.13000000,3488.13000000,3488.13000000,0.01560000,1721462462999,54.41482800,1,0.01560000,54.41482800,0
1721462463000,3488.13000000,3488.13000000,3488.13000000,3488.13000000,0.00570000,1721462463999,19.88234100,1,0.00570000,19.88234100,0
1721462464000,3488.13000000,3488.13000000,3488.13000000,3488.13000000,0.17250000,1721462464999,601.70242500,3,0.17250000,601.70242500,0
1721462465000,3488.13000000,3488.13000000,3488.13000000,3488.13000000,0.16810000,1721462465999,586.35465300,1,0.16810000,586.35465300,0
1721462466000,3488.13000000,3488.13000000,3488.12000000,3488.13000000,1.18190000,1721462466999,4122.61048300,14,0.14550000,507.52291500,0
1721462467000,3488.12000000,3488.12000000,3488.03000000,3488.04000000,4.09880000,1721462467999,14296.75725200,23,0.01860000,64.87754400,0
1721462468000,3488.04000000,3488.04000000,3488.04000000,3488.04000000,0.00000000,1721462468999,0.00000000,0,0.00000000,0.00000000,0
1721462469000,3488.03000000,3488.03000000,3487.94000000,3487.95000000,0.54240000,1721462469999,1891.90693500,40,0.00570000,19.88131500,0
1721462470000,3487.95000000,3487.95000000,3487.95000000,3487.95000000,0.03450000,1721462470999,120.33427500,3,0.03450000,120.33427500,0
1721462471000,3487.94000000,3487.94000000,3487.94000000,3487.94000000,0.05390000,1721462471999,187.99996600,1,0.00000000,0.00000000,0
1721462472000,3487.95000000,3487.95000000,3487.95000000,3487.95000000,0.01970000,1721462472999,68.71261500,2,0.01970000,68.71261500,0
1721462473000,3487.95000000,3487.95000000,3487.95000000,3487.95000000,0.03650000,1721462473999,127.31017500,3,0.03650000,127.31017500,0
1721462474000,3487.95000000,3487.95000000,3487.95000000,3487.95000000,0.01180000,1721462474999,41.15781000,1,0.01180000,41.15781000,0
1721462475000,3487.95000000,3487.95000000,3487.95000000,3487.95000000,0.00810000,1721462475999,28.25239500,2,0.00810000,28.25239500,0
1721462476000,3487.95000000,3487.95000000,3487.95000000,3487.95000000,0.07610000,1721462476999,265.43299500,1,0.07610000,265.43299500,0
1721462477000,3487.95000000,3487.95000000,3487.94000000,3487.95000000,1.10800000,1721462477999,3864.63862300,5,0.11030000,384.72088500,0
1721462478000,3487.95000000,3487.95000000,3487.95000000,3487.95000000,0.03550000,1721462478999,123.82222500,2,0.03550000,123.82222500,0
1721462479000,3487.94000000,3487.94000000,3487.00000000,3487.21000000,46.21610000,1721462479999,161186.27771900,94,0.17610000,614.09768100,0
1721462480000,3487.20000000,3487.21000000,3486.73000000,3486.74000000,23.88680000,1721462480999,83295.40597100,47,0.07720000,269.18563400,0
1721462481000,3486.73000000,3486.74000000,3486.73000000,3486.74000000,0.05380000,1721462481999,187.58644100,5,0.03670000,127.96335800,0
1721462482000,3486.74000000,3486.74000000,3486.74000000,3486.74000000,0.37840000,1721462482999,1319.38241600,3,0.37840000,1319.38241600,0
1721462483000,3486.73000000,3486.73000000,3486.73000000,3486.73000000,0.12300000,1721462483999,428.86779000,2,0.00000000,0.00000000,0
1721462484000,3486.74000000,3486.74000000,3486.73000000,3486.74000000,0.30430000,1721462484999,1061.01326400,6,0.13250000,461.99305000,0
1721462485000,3486.74000000,3486.74000000,3486.74000000,3486.74000000,0.48150000,1721462485999,1678.86531000,3,0.48150000,1678.86531000,0
1721462486000,3486.74000000,3486.74000000,3486.74000000,3486.74000000,0.10920000,1721462486999,380.75200800,2,0.10920000,380.75200800,0
1721462487000,3486.74000000,3486.74000000,3486.73000000,3486.74000000,0.17220000,1721462487999,600.41606800,5,0.11620000,405.15918800,0
1721462488000,3486.73000000,3486.74000000,3486.73000000,3486.74000000,1.11270000,1721462488999,3879.68561800,3,0.11470000,399.92907800,0
1721462489000,3486.74000000,3486.74000000,3486.74000000,3486.74000000,0.06770000,1721462489999,236.05229800,2,0.06770000,236.05229800,0
1721462490000,3486.73000000,3486.74000000,3486.73000000,3486.74000000,0.08220000,1721462490999,286.60980500,4,0.05990000,208.85572600,0
1721462491000,3486.74000000,3486.74000000,3486.73000000,3486.74000000,37.36780000,1721462491999,130291.43048800,41,0.11940000,416.31675600,0
1721462492000,3486.74000000,3486.74000000,3486.73000000,3486.73000000,0.17360000,1721462492999,605.29661400,3,0.02860000,99.72076400,0
1721462493000,3486.74000000,3486.74000000,3486.74000000,3486.74000000,0.00850000,1721462493999,29.63729000,2,0.00850000,29.63729000,0
1721462494000,3486.74000000,3486.74000000,3486.74000000,3486.74000000,0.00000000,1721462494999,0.00000000,0,0.00000000,0.00000000,0
1721462495000,3486.74000000,3486.74000000,3486.73000000,3486.73000000,0.05730000,1721462495999,199.78991600,3,0.02870000,100.06943800,0
1721462496000,3486.74000000,3486.74000000,3486.73000000,3486.74000000,0.05430000,1721462496999,189.32967600,5,0.02370000,82.63573800,0
1721462497000,3486.74000000,3486.74000000,3486.74000000,3486.74000000,0.04990000,1721462497999,173.98832600,2,0.04990000,173.98832600,0
1721462498000,3486.73000000,3486.74000000,3486.73000000,3486.74000000,0.16290000,1721462498999,567.98861500,2,0.02980000,103.90485200,0
1721462499000,3486.73000000,3486.74000000,3486.73000000,3486.74000000,1.00370000,1721462499999,3499.63095800,5,0.00570000,19.87441800,0
1721462500000,3486.74000000,3486.74000000,3486.74000000,3486.74000000,0.00000000,1721462500999,0.00000000,0,0.00000000,0.00000000,0
1721462501000,3486.73000000,3486.74000000,3486.73000000,3486.74000000,3.08580000,1721462501999,10759.35225000,4,0.08160000,284.51798400,0
1721462502000,3486.73000000,3486.74000000,3486.73000000,3486.74000000,0.58810000,1721462502999,2050.55165900,4,0.57460000,2003.48080400,0
1721462503000,3486.74000000,3486.74000000,3486.74000000,3486.74000000,0.00390000,1721462503999,13.59828600,1,0.00390000,13.59828600,0
1721462504000,3486.74000000,3486.74000000,3486.74000000,3486.74000000,0.71570000,1721462504999,2495.45981800,6,0.71570000,2495.45981800,0
1721462505000,3486.73000000,3486.74000000,3486.73000000,3486.74000000,1.10310000,1721462505999,3846.21776000,7,0.58970000,2056.13057800,0
1721462506000,3486.74000000,3486.74000000,3486.74000000,3486.74000000,0.12920000,1721462506999,450.48680800,2,0.12920000,450.48680800,0
1721462507000,3486.74000000,3486.74000000,3486.74000000,3486.74000000,0.02150000,1721462507999,74.96491000,1,0.02150000,74.96491000,0
1721462508000,3486.74000000,3486.74000000,3486.74000000,3486.74000000,0.06150000,1721462508999,214.43451000,4,0.06150000,214.43451000,0
1721462509000,3486.74000000,3486.74000000,3486.74000000,3486.74000000,0.17420000,1721462509999,607.39010800,1,0.17420000,607.39010800,0
1721462510000,3486.73000000,3486.74000000,3486.73000000,3486.74000000,1.19280000,1721462510999,4158.97200200,12,0.04580000,159.69269200,0
1721462511000,3486.74000000,3486.74000000,3486.73000000,3486.74000000,2.61100000,1721462511999,9103.86554000,9,1.35100000,4710.58574000,0
1721462512000,3486.74000000,3486.74000000,3486.74000000,3486.74000000,0.00000000,1721462512999,0.00000000,0,0.00000000,0.00000000,0
1721462513000,3486.73000000,3486.74000000,3486.73000000,3486.74000000,0.15180000,1721462513999,529.28698700,3,0.13730000,478.72940200,0
1721462514000,3486.73000000,3486.74000000,3486.73000000,3486.74000000,0.01670000,1721462514999,58.22847300,3,0.00820000,28.59126800,0
1721462515000,3486.74000000,3486.74000000,3486.74000000,3486.74000000,0.00000000,1721462515999,0.00000000,0,0.00000000,0.00000000,0
1721462516000,3486.74000000,3486.74000000,3486.74000000,3486.74000000,0.00000000,1721462516999,0.00000000,0,0.00000000,0.00000000,0
1721462517000,3486.74000000,3486.74000000,3486.74000000,3486.74000000,0.05580000,1721462517999,194.56009200,2,0.05580000,194.56009200,0
1721462518000,3486.74000000,3486.74000000,3486.74000000,3486.74000000,0.21840000,1721462518999,761.50401600,2,0.21840000,761.50401600,0
1721462519000,3486.73000000,3486.73000000,3486.73000000,3486.73000000,0.00590000,1721462519999,20.57170700,1,0.00000000,0.00000000,0
1721462520000,3486.74000000,3486.74000000,3486.73000000,3486.74000000,1.34140000,1721462520999,4677.09996900,14,0.03470000,120.98987800,0
1721462521000,3486.74000000,3486.74000000,3486.74000000,3486.74000000,0.00000000,1721462521999,0.00000000,0,0.00000000,0.00000000,0
1721462522000,3486.74000000,3486.74000000,3486.74000000,3486.74000000,0.02140000,1721462522999,74.61623600,3,0.02140000,74.61623600,0
1721462523000,3486.73000000,3486.74000000,3486.73000000,3486.74000000,0.01000000,1721462523999,34.86735700,2,0.00570000,19.87441800,0
1721462524000,3486.74000000,3486.74000000,3486.74000000,3486.74000000,0.22770000,1721462524999,793.93069800,2,0.22770000,793.93069800,0
1721462525000,3486.74000000,3486.74000000,3486.74000000,3486.74000000,0.00000000,1721462525999,0.00000000,0,0.00000000,0.00000000,0
1721462526000,3486.74000000,3486.74000000,3486.48000000,3486.48000000,12.12260000,1721462526999,42268.09761100,43,0.03970000,138.42209600,0
1721462527000,3486.48000000,3486.48000000,3486.48000000,3486.48000000,0.00710000,1721462527999,24.75400800,1,0.00710000,24.75400800,0
1721462528000,3486.47000000,3486.47000000,3486.47000000,3486.47000000,0.00360000,1721462528999,12.55129200,2,0.00000000,0.00000000,0
1721462529000,3486.48000000,3486.48000000,3486.48000000,3486.48000000,0.45120000,1721462529999,1573.09977600,4,0.45120000,1573.09977600,0
1721462530000,3486.48000000,3486.48000000,3486.48000000,3486.48000000,0.01490000,1721462530999,51.94855200,2,0.01490000,51.94855200,0
1721462531000,3486.47000000,3486.47000000,3486.47000000,3486.47000000,1.11840000,1721462531999,3899.26804800,7,0.00000000,0.00000000,0
1721462532000,3486.48000000,3486.48000000,3486.47000000,3486.48000000,0.30250000,1721462532999,1054.66010000,3,0.29250000,1019.79540000,0
1721462533000,3486.48000000,3486.48000000,3486.47000000,3486.47000000,0.01050000,1721462533999,36.60800100,2,0.00660000,23.01076800,0
1721462534000,3486.48000000,3486.48000000,3486.48000000,3486.48000000,0.00230000,1721462534999,8.01890400,1,0.00230000,8.01890400,0
1721462535000,3486.48000000,3486.48000000,3486.48000000,3486.48000000,0.00570000,1721462535999,19.87293600,1,0.00570000,19.87293600,0
1721462536000,3486.47000000,3486.47000000,3486.47000000,3486.47000000,0.09660000,1721462536999,336.79300200,2,0.00000000,0.00000000,0
1721462537000,3486.47000000,3486.47000000,3485.48000000,3485.49000000,44.54140000,1721462537999,155279.32925800,242,0.84340000,2939.66226600,0
1721462538000,3485.49000000,3485.49000000,3485.49000000,3485.49000000,2.67710000,1721462538999,9331.00527900,5,2.67710000,9331.00527900,0
1721462539000,3485.49000000,3485.49000000,3485.49000000,3485.49000000,0.00620000,1721462539999,21.61003800,2,0.00620000,21.61003800,0
1721462540000,3485.49000000,3485.49000000,3485.49000000,3485.49000000,8.27240000,1721462540999,28833.36747600,8,8.27240000,28833.36747600,0
1721462541000,3485.48000000,3485.48000000,3484.45000000,3484.46000000,58.00580000,1721462541999,202149.50837300,314,9.91420000,34547.91049100,0
1721462542000,3484.46000000,3484.46000000,3484.46000000,3484.46000000,11.12200000,1721462542999,38754.16412000,672,11.12200000,38754.16412000,0
1721462543000,3484.46000000,3484.51000000,3484.45000000,3484.51000000,25.71410000,1721462543999,89600.67777900,1105,10.71590000,37339.45008900,0
1721462544000,3484.51000000,3484.60000000,3484.51000000,3484.59000000,5.16600000,1721462544999,18000.98657200,37,5.10880000,17801.66802400,0
1721462545000,3484.60000000,3484.80000000,3484.60000000,3484.80000000,9.04110000,1721462545999,31505.34497900,51,8.01010000,27912.52648900,0
1721462546000,3484.80000000,3484.98000000,3484.80000000,3484.97000000,12.09800000,1721462546999,42159.42819000,62,11.09800000,38674.45819000,0
1721462547000,3484.97000000,3484.98000000,3484.97000000,3484.98000000,1.19580000,1721462547999,4167.33263400,6,0.55080000,1919.52698400,0
1721462548000,3484.97000000,3484.99000000,3484.97000000,3484.99000000,2.65140000,1721462548999,9240.07647300,30,2.64980000,9234.50052100,0
1721462549000,3485.00000000,3485.00000000,3485.00000000,3485.00000000,0.12640000,1721462549999,440.50400000,2,0.12640000,440.50400000,0
1721462550000,3485.00000000,3485.00000000,3484.45000000,3484.46000000,102.58790000,1721462550999,357509.89321400,117,2.92300000,10186.65104200,0
1721462551000,3484.46000000,3484.46000000,3484.45000000,3484.45000000,0.02480000,1721462551999,86.41447100,2,0.01110000,38.67750600,0
1721462552000,3484.45000000,3484.45000000,3484.45000000,3484.45000000,0.99870000,1721462552999,3479.92021500,3,0.00000000,0.00000000,0
1721462553000,3484.46000000,3484.59000000,3484.46000000,3484.59000000,2.20210000,1721462553999,7673.15082800,10,2.20210000,7673.15082800,0
1721462554000,3484.59000000,3484.59000000,3484.59000000,3484.59000000,0.50000000,1721462554999,1742.29500000,1,0.50000000,1742.29500000,0
1721462555000,3484.59000000,3484.59000000,3484.59000000,3484.59000000,0.00000000,1721462555999,0.00000000,0,0.00000000,0.00000000,0
1721462556000,3484.59000000,3484.60000000,3484.59000000,3484.59000000,0.39400000,1721462556999,1372.92847600,11,0.10430000,363.44275300,0
1721462557000,3484.60000000,3485.00000000,3484.59000000,3485.00000000,6.07930000,1721462557999,21184.49994300,50,5.95670000,20757.28920900,0
1721462558000,3485.00000000,3485.00000000,3485.00000000,3485.00000000,3.95430000,1721462558999,13780.73550000,15,3.95430000,13780.73550000,0
1721462559000,3485.00000000,3485.40000000,3485.00000000,3485.40000000,15.64560000,1721462559999,54525.47513700,60,15.64560000,54525.47513700,0
1721462560000,3485.40000000,3485.47000000,3485.40000000,3485.47000000,6.50890000,1721462560999,22686.57235300,65,6.50890000,22686.57235300,0
1721462561000,3485.47000000,3485.80000000,3485.46000000,3485.80000000,6.25130000,1721462561999,21789.30131800,87,6.24980000,21784.07312800,0
1721462562000,3485.80000000,3485.85000000,3485.79000000,3485.85000000,6.85490000,1721462562999,23894.89261000,77,5.11270000,17821.94927200,0
1721462563000,3486.00000000,3486.00000000,3485.99000000,3486.00000000,2.08270000,1721462563999,7260.28181800,48,1.04450000,3641.12700000,0
1721462564000,3486.00000000,3486.00000000,3486.00000000,3486.00000000,0.01310000,1721462564999,45.66660000,3,0.01310000,45.66660000,0
1721462565000,3486.00000000,3486.20000000,3486.00000000,3486.20000000,9.75570000,1721462565999,34008.52194800,21,9.75570000,34008.52194800,0
1721462566000,3486.20000000,3486.20000000,3486.19000000,3486.20000000,2.34890000,1721462566999,8188.71489400,5,0.32030000,1116.62986000,0
1721462567000,3486.19000000,3486.20000000,3486.19000000,3486.20000000,1.31740000,1721462567999,4592.70805400,3,0.13480000,469.93976000,0
1721462568000,3486.20000000,3486.20000000,3486.19000000,3486.20000000,0.61130000,1721462568999,2131.10897900,4,0.10320000,359.77584000,0
1721462569000,3486.19000000,3486.20000000,3486.19000000,3486.20000000,0.26090000,1721462569999,909.54932300,3,0.23520000,819.95424000,0
1721462570000,3486.20000000,3486.23000000,3486.20000000,3486.23000000,0.33000000,1721462570999,1150.45283200,10,0.32830000,1144.52625800,0
1721462571000,3486.23000000,3486.23000000,3486.22000000,3486.22000000,0.40280000,1721462571999,1404.24944400,2,0.00280000,9.76144400,0
1721462572000,3486.23000000,3486.23000000,3486.23000000,3486.23000000,0.58500000,1721462572999,2039.44455000,6,0.58500000,2039.44455000,0
1721462573000,3486.22000000,3486.22000000,3486.22000000,3486.22000000,21.71220000,1721462573999,75693.50588400,43,0.00000000,0.00000000,0
1721462574000,3486.22000000,3486.22000000,3486.22000000,3486.22000000,0.00000000,1721462574999,0.00000000,0,0.00000000,0.00000000,0
1721462575000,3486.23000000,3486.23000000,3486.23000000,3486.23000000,1.43230000,1721462575999,4993.32722900,2,1.43230000,4993.32722900,0
1721462576000,3486.23000000,3486.23000000,3486.23000000,3486.23000000,0.00000000,1721462576999,0.00000000,0,0.00000000,0.00000000,0
1721462577000,3486.23000000,3486.23000000,3486.22000000,3486.22000000,0.26260000,1721462577999,915.48369400,5,0.23220000,809.50260600,0
1721462578000,3486.22000000,3486.23000000,3486.22000000,3486.23000000,0.05140000,1721462578999,179.19216600,4,0.04580000,159.66933400,0
1721462579000,3486.23000000,3486.23000000,3486.23000000,3486.23000000,0.05730000,1721462579999,199.76097900,1,0.05730000,199.76097900,0
1721462580000,3486.23000000,3486.23000000,3486.23000000,3486.23000000,0.00000000,1721462580999,0.00000000,0,0.00000000,0.00000000,0
1721462581000,3486.23000000,3486.23000000,3486.23000000,3486.23000000,0.00000000,1721462581999,0.00000000,0,0.00000000,0.00000000,0
1721462582000,3486.23000000,3486.23000000,3486.23000000,3486.23000000,0.03280000,1721462582999,114.34834400,3,0.03280000,114.34834400,0
1721462583000,3486.23000000,3486.23000000,3486.23000000,3486.23000000,0.00000000,1721462583999,0.00000000,0,0.00000000,0.00000000,0
1721462584000,3486.22000000,3486.22000000,3486.22000000,3486.22000000,1.00370000,1721462584999,3499.11901400,2,0.00000000,0.00000000,0
1721462585000,3486.22000000,3486.22000000,3486.22000000,3486.22000000,0.00000000,1721462585999,0.00000000,0,0.00000000,0.00000000,0
1721462586000,3486.23000000,3486.23000000,3486.23000000,3486.23000000,0.64620000,1721462586999,2252.80182600,1,0.64620000,2252.80182600,0
1721462587000,3486.23000000,3486.23000000,3486.23000000,3486.23000000,0.00000000,1721462587999,0.00000000,0,0.00000000,0.00000000,0
1721462588000,3486.23000000,3486.23000000,3486.23000000,3486.23000000,0.00000000,1721462588999,0.00000000,0,0.00000000,0.00000000,0
1721462589000,3486.22000000,3486.22000000,3486.22000000,3486.22000000,0.50000000,1721462589999,1743.11000000,1,0.00000000,0.00000000,0
1721462590000,3486.22000000,3486.22000000,3486.22000000,3486.22000000,0.00000000,1721462590999,0.00000000,0,0.00000000,0.00000000,0
1721462591000,3486.23000000,3486.23000000,3486.23000000,3486.23000000,0.07380000,1721462591999,257.28377400,1,0.07380000,257.28377400,0
1721462592000,3486.23000000,3486.23000000,3486.22000000,3486.23000000,0.78460000,1721462592999,2735.29024200,4,0.20300000,707.70469000,0
1721462593000,3486.23000000,3486.23000000,3486.23000000,3486.23000000,0.33840000,1721462593999,1179.74023200,1,0.33840000,1179.74023200,0
1721462594000,3486.22000000,3486.23000000,3486.22000000,3486.22000000,1.07310000,1721462594999,3741.06285100,6,0.01690000,58.91728700,0
1721462595000,3486.23000000,3486.23000000,3486.23000000,3486.23000000,0.34070000,1721462595999,1187.75856100,4,0.34070000,1187.75856100,0
1721462596000,3486.23000000,3486.23000000,3486.23000000,3486.23000000,0.34150000,1721462596999,1190.54754500,2,0.34150000,1190.54754500,0
1721462597000,3486.23000000,3486.23000000,3486.23000000,3486.23000000,0.00590000,1721462597999,20.56875700,1,0.00590000,20.56875700,0
1721462598000,3486.23000000,3486.23000000,3486.23000000,3486.23000000,0.11280000,1721462598999,393.24674400,2,0.11280000,393.24674400,0
1721462599000,3486.22000000,3486.22000000,3486.22000000,3486.22000000,0.00320000,1721462599999,11.15590400,1,0.00000000,0.00000000,0
1721462600000,3486.22000000,3486.22000000,3486.22000000,3486.22000000,0.00000000,1721462600999,0.00000000,0,0.00000000,0.00000000,0
