pre_volatility,predicted_high,predicted_low,actual_next_close,time,pred_error_10m_high,pred_error_10m_low,rmse_increase,rmse_decrease
0.0008315104332442,3489.570408174994,3483.7720025422564,3484.81,2024-07-20 11:59:59.999,4.760408174994154,1.037997457743586,,
0.0007624066754552,3487.4678554613233,3482.154170133161,3488.46,2024-07-20 12:29:59.999,0.9921445386767118,6.305829866838849,3.438447089761394,4.518900808371379
0.0008441862766852,3491.40615343495,3485.516332617856,3492.11,2024-07-20 12:59:59.999,0.7038465650502985,6.593667382144304,0.8601600934590983,6.451354115837642
0.0009037509832679,3495.267424393974,3488.9554278423775,3494.28,2024-07-20 13:29:59.999,0.9874243939739245,5.324572157622697,0.8574400623215235,5.992808949402798
0.0008749249445462,3497.3385705499536,3491.2241042993987,3490.68,2024-07-20 13:59:59.999,6.658570549953765,0.5441042993988958,4.759809276773932,3.7846478138893707
0.0009274296108236,3493.918861669866,3487.444140753868,3495.77,2024-07-20 14:29:59.999,1.8511383301338356,8.32585924613204,4.88688422647817,5.899829729535707
0.0009913109892685,3499.2371134268483,3492.3063218577936,3497.41,2024-07-20 14:59:59.999,1.8271134268484275,5.103678142206263,1.8391651083930025,6.905340786870564
0.0008729336443727,3500.4643397811897,3494.3583252913813,3504.7,2024-07-20 15:29:59.999,4.235660218810153,10.341674708618484,3.2618369796619726,8.154684738176982
0.0010607130447615,3508.4194532955567,3500.984489885411,3503.72,2024-07-20 15:59:59.999,4.69945329555685,2.7355101145885783,4.473571211366318,7.564167216749495
0.0011286597896729,3507.6767403651147,3499.767722929389,3505.81,2024-07-20 16:29:59.999,1.8667403651147652,6.042277070610908,3.5755825307122295,4.689996150587266
0.0011284056047521,3509.7682084655057,3501.856255480067,3498.2,2024-07-20 16:59:59.999,11.568208465505904,3.6562554800671023,8.285775965235581,4.9938620492335914
0.0014874756141645,3503.4073591431966,3493.000380918539,3507.69,2024-07-20 17:29:59.999,4.282640856803482,14.689619081460933,8.722512820562804,10.704043929607675
0.0017389570554604,3513.7950289269784,3501.595578230779,3527.16,2024-07-20 17:59:59.999,13.36497107302148,25.564421769220644,9.92379626179073,20.848555935040483
0.0026650736263867,3536.572678261119,3517.772373821817,3527.0,2024-07-20 18:29:59.999,9.572678261119108,9.227626178183073,11.624513341934003,19.218334283684577
0.0026993389018142,3536.5334294965305,3517.4922697594716,3531.01,2024-07-20 18:59:59.999,5.523429496530298,13.517730240528635,7.814871799781597,11.573204304340088
0.0026198194762112,3540.2727368199953,3521.771498118885,3525.99,2024-07-20 19:29:59.999,14.282736819995534,4.218501881114662,10.82831576175162,10.01311112933114
0.0028470336502746,3536.0429158850266,3515.965664400958,3514.45,2024-07-20 19:59:59.999,21.59291588502674,1.5156644009580305,18.3064276619866,3.1696211680025272
0.0031133066859747,3525.408610588808,3503.5254538727336,3521.59,2024-07-20 20:29:59.999,3.818610588808042,18.064546127266567,15.505415235439473,12.818445018029156
0.0030402586630479,3532.312836343828,3510.8997143459274,3522.27,2024-07-20 20:59:59.999,10.042836343828185,11.370285654072632,7.597379438262681,15.093230645546887
0.0018920634119124,3528.9406668662036,3515.6119425258607,3512.89,2024-07-20 21:29:59.999,16.050666866203755,2.721942525860868,13.388100475399177,8.267175060723577
0.0021284225667658,3520.3748770154857,3505.4210370237556,3515.09,2024-07-20 21:59:59.999,5.284877015485563,9.66896297624453,11.94892949009782,7.1027394767820855
0.0020506851469779,3522.305738928913,3507.8890431178916,3517.0,2024-07-20 22:29:59.999,5.305738928912888,9.11095688210844,5.29531824589369,9.394104011123854
